year,reg_id,reg_name,tax_id,tax_name,amount
2017,15,Martinique,25,Dépenses d'intervention,583486520.1
2017,15,Martinique,30,Dépenses totales,1095322342.0
2017,15,Martinique,31,Dépenses totales hors remb,1061987898.0
2017,15,Martinique,53,Recettes de fonctionnement,931191335.5
2017,15,Martinique,62,TSCA,27494217.23
2017,6,Grand Est,1,Achats et charges externes,369516853.9
2017,6,Grand Est,12,Autres recettes de fonctionnement,14459804.65
2017,6,Grand Est,30,Dépenses totales,2634807599.0
2017,6,Grand Est,22,DMTO,5408.24
2017,6,Grand Est,37,Epargne brute,446276744.0
2017,6,Grand Est,47,Impôts et taxes,1547983512.0
2017,6,Grand Est,59,Subventions d'équipement versées aux communes et aux groupements,75825408.46
2017,9,Normandie,10,Autres impôts et taxes,521411501.8
2017,9,Normandie,20,Contributions aux organismes de transport,141837613.1
2017,9,Normandie,27,Dépenses d'investissement hors remb,473988379.4
2017,9,Normandie,47,Impôts et taxes,990273035.8
2017,9,Normandie,64,Variation du fonds de roulement,-44838554.54
2017,2,Bourgogne-Franche-Comté,26,Dépenses d'investissement,436141558.3
2017,2,Bourgogne-Franche-Comté,23,DRES,31410694.0
2017,2,Bourgogne-Franche-Comté,34,Encours de dette,634305586.3
2017,2,Bourgogne-Franche-Comté,38,Epargne de gestion,236814936.2
2017,7,Hauts-de-France,17,Charges financières,66622765.11
2017,7,Hauts-de-France,28,Dépenses d'équipement,209337025.7
2017,7,Hauts-de-France,22,DMTO,0.0
2017,7,Hauts-de-France,65,Ventes de biens et services,850179.88
2017,10,Nouvelle-Aquitaine,28,Dépenses d'équipement,249638573.6
2017,10,Nouvelle-Aquitaine,43,Flux net de dette,165049483.9
2017,10,Nouvelle-Aquitaine,53,Recettes de fonctionnement,2195897811.0
2017,10,Nouvelle-Aquitaine,55,Recettes totales hors emprunts,2355392252.0
2017,1,Auvergne-Rhône-Alpes,27,Dépenses d'investissement hors remb,1270621541.0
2017,1,Auvergne-Rhône-Alpes,38,Epargne de gestion,714654465.3
2017,1,Auvergne-Rhône-Alpes,58,Subventions d'équipement versées,974374258.4
2017,11,Occitanie,15,Capacité ou besoin de financement,-180542736.0
2017,11,Occitanie,29,Dépenses de fonctionnement,2007924492.0
2017,11,Occitanie,22,DMTO,0.0
2017,13,Provence-Alpes-Côte d'Azur,18,Concours de l'Etat,398573301.5
2017,13,Provence-Alpes-Côte d'Azur,14,CVAE,563733303.0
2017,13,Provence-Alpes-Côte d'Azur,25,Dépenses d'intervention,896914134.7
2017,13,Provence-Alpes-Côte d'Azur,22,DMTO,4522.6
2017,5,Corse,5,Annuité de la dette,33321088.88
2017,5,Corse,8,Autres dépenses d'investissement,7577965.79
2017,5,Corse,10,Autres impôts et taxes,214635625.8
2017,5,Corse,20,Contributions aux organismes de transport,0.0
2017,5,Corse,14,CVAE,28520946.0
2017,5,Corse,31,Dépenses totales hors remb,621058829.0
2017,5,Corse,48,Impôts locaux,25726017.0
2017,3,Bretagne,9,Autres dépenses de fonctionnement,7843280.72
2017,3,Bretagne,7,Autres dotations et subventions,49528145.09
2017,3,Bretagne,33,Emprunts hors GAD,148855305.8
2017,3,Bretagne,37,Epargne brute,300336918.9
2017,3,Bretagne,43,Flux net de dette,99083370.55
2017,3,Bretagne,47,Impôts et taxes,865705761.9
2017,3,Bretagne,48,Impôts locaux,360937419.0
2017,3,Bretagne,52,Recettes d'investissement hors emprunts,85757906.76
2017,12,Pays de la Loire,14,CVAE,433911380.0
2017,12,Pays de la Loire,28,Dépenses d'équipement,115215675.5
2017,12,Pays de la Loire,24,Dotation globale de fonctionnement,186131128.0
2017,12,Pays de la Loire,33,Emprunts hors GAD,155140000.0
2017,12,Pays de la Loire,39,Epargne nette,177288950.1
2017,12,Pays de la Loire,47,Impôts et taxes,882636093.6
2017,12,Pays de la Loire,58,Subventions d'équipement versées,354550077.6
2017,12,Pays de la Loire,60,Subventions reçues et participations,99072181.83
2017,4,Centre-Val de Loire,7,Autres dotations et subventions,37011143.63
2017,4,Centre-Val de Loire,11,Autres recettes d'investissement,9563574.76
2017,4,Centre-Val de Loire,17,Charges financières,9652933.22
2017,4,Centre-Val de Loire,22,DMTO,0.0
2017,4,Centre-Val de Loire,24,Dotation globale de fonctionnement,180598980.0
2017,4,Centre-Val de Loire,46,Frais de personnel,124626261.7
2017,4,Centre-Val de Loire,50,Péréquations et compensations fiscales,27264116.0
2017,4,Centre-Val de Loire,58,Subventions d'équipement versées,204141822.0
2017,4,Centre-Val de Loire,65,Ventes de biens et services,31491.96
2017,8,Île-de-France,18,Concours de l'Etat,486190283.2
2017,8,Île-de-France,31,Dépenses totales hors remb,4257577491.0
2017,8,Île-de-France,33,Emprunts hors GAD,530000000.0
2017,8,Île-de-France,43,Flux net de dette,10368231.87
2017,8,Île-de-France,47,Impôts et taxes,2880741595.0
2017,8,Île-de-France,51,Recettes d'investissement,1192883526.0
2017,8,Île-de-France,55,Recettes totales hors emprunts,4166169550.0
2017,14,Guadeloupe,15,Capacité ou besoin de financement,8043527.75
2017,14,Guadeloupe,33,Emprunts hors GAD,0.0
2017,14,Guadeloupe,38,Epargne de gestion,83595776.05
2017,14,Guadeloupe,40,FCTVA,17059970.52
2017,14,Guadeloupe,48,Impôts locaux,33163009.0
2017,14,Guadeloupe,49,Produit des cesssions d'immobilisations,0.0
2017,14,Guadeloupe,51,Recettes d'investissement,60131375.15
2017,14,Guadeloupe,52,Recettes d'investissement hors emprunts,60131375.15
2017,17,La Réunion,11,Autres recettes d'investissement,-16425222.42
2017,17,La Réunion,15,Capacité ou besoin de financement,-147427485.3
2017,17,La Réunion,16,Cartes grises,26451501.98
2017,17,La Réunion,17,Charges financières,16473220.91
2017,17,La Réunion,14,CVAE,49957496.0
2017,17,La Réunion,27,Dépenses d'investissement hors remb,685956683.0
2017,17,La Réunion,37,Epargne brute,135514716.5
2017,17,La Réunion,46,Frais de personnel,145381460.4
2017,17,La Réunion,54,Recettes totales,1256225137.0
2017,17,La Réunion,55,Recettes totales hors emprunts,1017213137.0
2017,17,La Réunion,57,Subventions aux personnes de droit privé,70245244.75
2016,16,Guyane,2,Allocations APA,6926012.93
2016,16,Guyane,10,Autres impôts et taxes,267722294.2
2016,16,Guyane,31,Dépenses totales hors remb,537712948.5
2016,16,Guyane,23,DRES,10568844.0
2016,16,Guyane,49,Produit des cesssions d'immobilisations,100.0
2016,16,Guyane,55,Recettes totales hors emprunts,564992677.7
2016,16,Guyane,59,Subventions d'équipement versées aux communes et aux groupements,6474768.42
2016,15,Martinique,9,Autres dépenses de fonctionnement,12987566.02
2016,15,Martinique,7,Autres dotations et subventions,78128245.74
2016,15,Martinique,11,Autres recettes d'investissement,6443677.38
2016,15,Martinique,20,Contributions aux organismes de transport,0.0
2016,15,Martinique,14,CVAE,36532308.0
2016,15,Martinique,21,DDEC,7903688.0
2016,15,Martinique,29,Dépenses de fonctionnement,860202436.9
2016,15,Martinique,45,Frais d'hébergement,75634032.04
2016,15,Martinique,55,Recettes totales hors emprunts,1020304293.0
2016,15,Martinique,64,Variation du fonds de roulement,20013564.06
2016,6,Grand Est,7,Autres dotations et subventions,98269154.67
2016,6,Grand Est,29,Dépenses de fonctionnement,1598311430.0
2016,6,Grand Est,22,DMTO,4705.34
2016,6,Grand Est,49,Produit des cesssions d'immobilisations,158432.92
2016,6,Grand Est,51,Recettes d'investissement,330403497.9
2016,6,Grand Est,52,Recettes d'investissement hors emprunts,150460671.9
2016,6,Grand Est,61,TICPE,508153161.2
2016,9,Normandie,29,Dépenses de fonctionnement,943909808.0
2016,9,Normandie,31,Dépenses totales hors remb,1356238434.0
2016,9,Normandie,38,Epargne de gestion,298014553.4
2016,9,Normandie,39,Epargne nette,193102941.2
2016,9,Normandie,51,Recettes d'investissement,124182130.8
2016,2,Bourgogne-Franche-Comté,18,Concours de l'Etat,345836349.1
2016,2,Bourgogne-Franche-Comté,14,CVAE,141076928.0
2016,2,Bourgogne-Franche-Comté,27,Dépenses d'investissement hors remb,284883527.9
2016,7,Hauts-de-France,17,Charges financières,70697565.21
2016,7,Hauts-de-France,26,Dépenses d'investissement,906604909.4
2016,7,Hauts-de-France,22,DMTO,7.2
2016,7,Hauts-de-France,24,Dotation globale de fonctionnement,478374177.5
2016,7,Hauts-de-France,34,Encours de dette,2990001409.0
2016,7,Hauts-de-France,37,Epargne brute,316774666.2
2016,7,Hauts-de-France,53,Recettes de fonctionnement,2292311684.0
2016,10,Nouvelle-Aquitaine,8,Autres dépenses d'investissement,42042539.15
2016,10,Nouvelle-Aquitaine,6,Autres dotations de fonctionnement,36489515.0
2016,10,Nouvelle-Aquitaine,11,Autres recettes d'investissement,23693442.77
2016,10,Nouvelle-Aquitaine,12,Autres recettes de fonctionnement,15439723.58
2016,10,Nouvelle-Aquitaine,25,Dépenses d'intervention,1031542019.0
2016,10,Nouvelle-Aquitaine,34,Encours de dette,1853706578.0
2016,10,Nouvelle-Aquitaine,37,Epargne brute,376260179.6
2016,10,Nouvelle-Aquitaine,40,FCTVA,32248349.0
2016,10,Nouvelle-Aquitaine,54,Recettes totales,2555710072.0
2016,1,Auvergne-Rhône-Alpes,1,Achats et charges externes,168739945.6
2016,1,Auvergne-Rhône-Alpes,9,Autres dépenses de fonctionnement,17867156.72
2016,1,Auvergne-Rhône-Alpes,17,Charges financières,69109334.11
2016,1,Auvergne-Rhône-Alpes,25,Dépenses d'intervention,1403970423.0
2016,1,Auvergne-Rhône-Alpes,26,Dépenses d'investissement,1026199751.0
2016,1,Auvergne-Rhône-Alpes,27,Dépenses d'investissement hors remb,866543410.0
2016,1,Auvergne-Rhône-Alpes,29,Dépenses de fonctionnement,1980682785.0
2016,1,Auvergne-Rhône-Alpes,38,Epargne de gestion,570490995.8
2016,1,Auvergne-Rhône-Alpes,40,FCTVA,36486486.44
2016,1,Auvergne-Rhône-Alpes,51,Recettes d'investissement,551720206.6
2016,1,Auvergne-Rhône-Alpes,59,Subventions d'équipement versées aux communes et aux groupements,81071972.36
2016,11,Occitanie,5,Annuité de la dette,102405478.2
2016,11,Occitanie,10,Autres impôts et taxes,781106547.1
2016,11,Occitanie,15,Capacité ou besoin de financement,-68196519.4
2016,11,Occitanie,14,CVAE,284100278.0
2016,11,Occitanie,32,Dépôts au Trésor,211574214.9
2016,11,Occitanie,34,Encours de dette,1624592783.0
2016,11,Occitanie,37,Epargne brute,563413365.1
2016,11,Occitanie,46,Frais de personnel,271560046.6
2016,11,Occitanie,64,Variation du fonds de roulement,20956647.26
2016,13,Provence-Alpes-Côte d'Azur,7,Autres dotations et subventions,40275743.89
2016,13,Provence-Alpes-Côte d'Azur,11,Autres recettes d'investissement,27023352.22
2016,13,Provence-Alpes-Côte d'Azur,33,Emprunts hors GAD,200000000.0
2016,13,Provence-Alpes-Côte d'Azur,65,Ventes de biens et services,7266796.85
2016,5,Corse,1,Achats et charges externes,25279045.0
2016,5,Corse,12,Autres recettes de fonctionnement,26253301.97
2016,5,Corse,65,Ventes de biens et services,694182.74
2016,3,Bretagne,29,Dépenses de fonctionnement,743709518.4
2016,3,Bretagne,34,Encours de dette,897599935.6
2016,3,Bretagne,43,Flux net de dette,60742578.04
2016,3,Bretagne,50,Péréquations et compensations fiscales,36445444.0
2016,3,Bretagne,64,Variation du fonds de roulement,58888781.66
2016,3,Bretagne,65,Ventes de biens et services,1981494.04
2016,12,Pays de la Loire,15,Capacité ou besoin de financement,-124581869.4
2016,12,Pays de la Loire,39,Epargne nette,188136583.7
2016,12,Pays de la Loire,47,Impôts et taxes,762700971.2
2016,12,Pays de la Loire,54,Recettes totales,1457435847.0
2016,12,Pays de la Loire,64,Variation du fonds de roulement,8925554.78
2016,4,Centre-Val de Loire,5,Annuité de la dette,68423590.99
2016,4,Centre-Val de Loire,8,Autres dépenses d'investissement,9191934.86
2016,4,Centre-Val de Loire,17,Charges financières,13567578.37
2016,4,Centre-Val de Loire,20,Contributions aux organismes de transport,149096808.2
2016,4,Centre-Val de Loire,33,Emprunts hors GAD,108559000.0
2016,4,Centre-Val de Loire,34,Encours de dette,686637112.7
2016,4,Centre-Val de Loire,51,Recettes d'investissement,167491931.8
2016,4,Centre-Val de Loire,53,Recettes de fonctionnement,907433926.7
2016,4,Centre-Val de Loire,58,Subventions d'équipement versées,197593864.6
2016,8,Île-de-France,1,Achats et charges externes,297598386.8
2016,8,Île-de-France,5,Annuité de la dette,558636067.9
2016,8,Île-de-France,14,CVAE,1372376357.0
2016,8,Île-de-France,32,Dépôts au Trésor,587241792.9
2016,14,Guadeloupe,14,CVAE,11530814.0
2016,14,Guadeloupe,29,Dépenses de fonctionnement,216403742.5
2016,14,Guadeloupe,22,DMTO,0.0
2016,14,Guadeloupe,55,Recettes totales hors emprunts,370093190.8
2016,14,Guadeloupe,58,Subventions d'équipement versées,49378420.16
2016,17,La Réunion,22,DMTO,0.0
2016,17,La Réunion,39,Epargne nette,50331074.44
2019,16,Guyane,4,Allocations RSA,2143721.53
2019,16,Guyane,8,Autres dépenses d'investissement,695788.13
2019,16,Guyane,11,Autres recettes d'investissement,669843.59
2019,16,Guyane,26,Dépenses d'investissement,101344486.0
2019,16,Guyane,38,Epargne de gestion,49876648.03
2019,16,Guyane,53,Recettes de fonctionnement,427287452.2
2019,15,Martinique,1,Achats et charges externes,50992164.46
2019,15,Martinique,7,Autres dotations et subventions,94957127.57
2019,15,Martinique,12,Autres recettes de fonctionnement,13603723.86
2019,15,Martinique,15,Capacité ou besoin de financement,27811954.75
2019,15,Martinique,16,Cartes grises,7416518.0
2019,15,Martinique,18,Concours de l'Etat,202798885.0
2019,15,Martinique,28,Dépenses d'équipement,105365632.5
2019,15,Martinique,52,Recettes d'investissement hors emprunts,109134239.2
2019,5,Corse,4,Allocations RSA,36410279.91
2019,5,Corse,15,Capacité ou besoin de financement,26260713.89
2019,5,Corse,19,Contributions aux SDIS,43783000.0
2019,5,Corse,24,Dotation globale de fonctionnement,107551334.0
2019,5,Corse,60,Subventions reçues et participations,40753284.76
2019,6,Grand Est,15,Capacité ou besoin de financement,-73212809.26
2019,6,Grand Est,29,Dépenses de fonctionnement,1915490694.0
2019,6,Grand Est,33,Emprunts hors GAD,276301460.0
2019,6,Grand Est,59,Subventions d'équipement versées aux communes et aux groupements,75960717.65
2019,6,Grand Est,64,Variation du fonds de roulement,14304172.15
2019,9,Normandie,7,Autres dotations et subventions,277784508.6
2019,9,Normandie,17,Charges financières,9492674.97
2019,9,Normandie,30,Dépenses totales,1990169170.0
2019,9,Normandie,31,Dépenses totales hors remb,1936440225.0
2019,9,Normandie,34,Encours de dette,526023651.0
2019,9,Normandie,40,FCTVA,19351054.59
2019,9,Normandie,57,Subventions aux personnes de droit privé,111304787.8
2019,9,Normandie,61,TICPE,277514943.1
2019,2,Bourgogne-Franche-Comté,20,Contributions aux organismes de transport,234815075.6
2019,2,Bourgogne-Franche-Comté,25,Dépenses d'intervention,586295966.6
2019,2,Bourgogne-Franche-Comté,31,Dépenses totales hors remb,1434526193.0
2019,2,Bourgogne-Franche-Comté,33,Emprunts hors GAD,111333338.0
2019,2,Bourgogne-Franche-Comté,61,TICPE,229296557.2
2019,2,Bourgogne-Franche-Comté,64,Variation du fonds de roulement,-13507916.83
2019,7,Hauts-de-France,6,Autres dotations de fonctionnement,93158523.28
2019,7,Hauts-de-France,7,Autres dotations et subventions,213262059.4
2019,7,Hauts-de-France,26,Dépenses d'investissement,912390407.0
2019,7,Hauts-de-France,43,Flux net de dette,57535880.92
2019,7,Hauts-de-France,48,Impôts locaux,902144911.0
2019,7,Hauts-de-France,50,Péréquations et compensations fiscales,113480944.0
2019,7,Hauts-de-France,57,Subventions aux personnes de droit privé,184648861.0
2019,7,Hauts-de-France,58,Subventions d'équipement versées,466428227.6
2019,10,Nouvelle-Aquitaine,8,Autres dépenses d'investissement,62247069.46
2019,10,Nouvelle-Aquitaine,9,Autres dépenses de fonctionnement,20504986.8
2019,10,Nouvelle-Aquitaine,12,Autres recettes de fonctionnement,17043494.43
2019,10,Nouvelle-Aquitaine,18,Concours de l'Etat,110806522.9
2019,10,Nouvelle-Aquitaine,24,Dotation globale de fonctionnement,14658.94
2019,10,Nouvelle-Aquitaine,47,Impôts et taxes,2120607190.0
2019,1,Auvergne-Rhône-Alpes,1,Achats et charges externes,171398099.0
2019,1,Auvergne-Rhône-Alpes,11,Autres recettes d'investissement,35664963.63
2019,1,Auvergne-Rhône-Alpes,12,Autres recettes de fonctionnement,61292181.6
2019,1,Auvergne-Rhône-Alpes,38,Epargne de gestion,791911521.8
2019,1,Auvergne-Rhône-Alpes,40,FCTVA,59104380.73
2019,1,Auvergne-Rhône-Alpes,46,Frais de personnel,344157562.3
2019,1,Auvergne-Rhône-Alpes,50,Péréquations et compensations fiscales,33492393.0
2019,1,Auvergne-Rhône-Alpes,56,Remboursements d'emprunts hors GAD,178939169.7
2019,11,Occitanie,1,Achats et charges externes,361450563.6
2019,11,Occitanie,5,Annuité de la dette,135182335.8
2019,11,Occitanie,16,Cartes grises,212092523.0
2019,11,Occitanie,26,Dépenses d'investissement,1109812858.0
2019,11,Occitanie,37,Epargne brute,516085121.1
2019,11,Occitanie,39,Epargne nette,412667234.5
2019,11,Occitanie,43,Flux net de dette,47532034.68
2019,11,Occitanie,60,Subventions reçues et participations,411536224.1
2019,13,Provence-Alpes-Côte d'Azur,5,Annuité de la dette,204508371.6
2019,13,Provence-Alpes-Côte d'Azur,11,Autres recettes d'investissement,100679369.4
2019,13,Provence-Alpes-Côte d'Azur,17,Charges financières,87857153.29
2019,13,Provence-Alpes-Côte d'Azur,28,Dépenses d'équipement,178834913.6
2019,13,Provence-Alpes-Côte d'Azur,29,Dépenses de fonctionnement,1522281143.0
2019,13,Provence-Alpes-Côte d'Azur,30,Dépenses totales,2192146171.0
2019,13,Provence-Alpes-Côte d'Azur,32,Dépôts au Trésor,712697959.1
2019,13,Provence-Alpes-Côte d'Azur,22,DMTO,11107.01
2019,13,Provence-Alpes-Côte d'Azur,39,Epargne nette,354642854.1
2019,13,Provence-Alpes-Côte d'Azur,42,Fiscalité reversée,0.0
2019,13,Provence-Alpes-Côte d'Azur,47,Impôts et taxes,1703744913.0
2019,13,Provence-Alpes-Côte d'Azur,55,Recettes totales hors emprunts,2209366631.0
2019,3,Bretagne,5,Annuité de la dette,62797008.46
2019,3,Bretagne,12,Autres recettes de fonctionnement,12875102.84
2019,3,Bretagne,14,CVAE,366726598.0
2019,3,Bretagne,55,Recettes totales hors emprunts,1434596601.0
2019,4,Centre-Val de Loire,1,Achats et charges externes,208175711.7
2019,4,Centre-Val de Loire,9,Autres dépenses de fonctionnement,6329635.2
2019,4,Centre-Val de Loire,25,Dépenses d'intervention,597217012.9
2019,4,Centre-Val de Loire,31,Dépenses totales hors remb,1320820256.0
2019,4,Centre-Val de Loire,32,Dépôts au Trésor,111519831.4
2019,4,Centre-Val de Loire,39,Epargne nette,184672443.5
2019,4,Centre-Val de Loire,49,Produit des cesssions d'immobilisations,860745.25
2019,4,Centre-Val de Loire,54,Recettes totales,1391831471.0
2019,8,Île-de-France,6,Autres dotations de fonctionnement,8829855.43
2019,8,Île-de-France,10,Autres impôts et taxes,2587485931.0
2019,8,Île-de-France,28,Dépenses d'équipement,620381656.6
2019,8,Île-de-France,30,Dépenses totales,4762428759.0
2019,8,Île-de-France,53,Recettes de fonctionnement,3803702205.0
2019,8,Île-de-France,57,Subventions aux personnes de droit privé,292342254.4
2019,8,Île-de-France,63,TVA,508759322.6
2019,14,Guadeloupe,8,Autres dépenses d'investissement,895196.3
2019,14,Guadeloupe,7,Autres dotations et subventions,129081054.4
2019,14,Guadeloupe,11,Autres recettes d'investissement,1713418.91
2019,14,Guadeloupe,20,Contributions aux organismes de transport,0.0
2019,14,Guadeloupe,34,Encours de dette,333037425.0
2019,14,Guadeloupe,49,Produit des cesssions d'immobilisations,138605.0
2019,17,La Réunion,7,Autres dotations et subventions,236102821.9
2019,17,La Réunion,16,Cartes grises,31095154.0
2019,17,La Réunion,32,Dépôts au Trésor,155123991.4
2019,17,La Réunion,50,Péréquations et compensations fiscales,10579123.0
2019,17,La Réunion,65,Ventes de biens et services,1455470.8
2012,1,Auvergne-Rhône-Alpes,35,Encours de dette - Dettes bancaires et assimilées,500702953.5
2012,8,Île-de-France,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2012,9,Normandie,36,Encours de dette - Dépôts et cautionnements reçus,29883.88
2012,9,Normandie,35,Encours de dette - Dettes bancaires et assimilées,239352668.8
2012,7,Hauts-de-France,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2012,10,Nouvelle-Aquitaine,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2012,17,La Réunion,36,Encours de dette - Dépôts et cautionnements reçus,9568.0
2013,2,Bourgogne-Franche-Comté,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,2,Bourgogne-Franche-Comté,35,Encours de dette - Dettes bancaires et assimilées,191634634.5
2013,11,Occitanie,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,3,Bretagne,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,4,Centre-Val de Loire,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,6,Grand Est,35,Encours de dette - Dettes bancaires et assimilées,786016017.1
2013,9,Normandie,35,Encours de dette - Dettes bancaires et assimilées,238477809.3
2013,14,Guadeloupe,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,15,Martinique,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2013,16,Guyane,36,Encours de dette - Dépôts et cautionnements reçus,1138839.2
2014,13,Provence-Alpes-Côte d'Azur,36,Encours de dette - Dépôts et cautionnements reçus,4451.25
2014,2,Bourgogne-Franche-Comté,35,Encours de dette - Dettes bancaires et assimilées,491783896.1
2014,11,Occitanie,35,Encours de dette - Dettes bancaires et assimilées,1068865243.0
2014,12,Pays de la Loire,35,Encours de dette - Dettes bancaires et assimilées,1273174413.0
2014,4,Centre-Val de Loire,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2015,2,Bourgogne-Franche-Comté,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2015,3,Bretagne,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2015,10,Nouvelle-Aquitaine,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2015,17,La Réunion,35,Encours de dette - Dettes bancaires et assimilées,565666666.5
2016,16,Guyane,36,Encours de dette - Dépôts et cautionnements reçus,1138839.2
2016,6,Grand Est,44,Fonds de soutien aux emprunts à risque,0.0
2016,1,Auvergne-Rhône-Alpes,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2016,4,Centre-Val de Loire,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2017,10,Nouvelle-Aquitaine,35,Encours de dette - Dettes bancaires et assimilées,1991192189.0
2017,3,Bretagne,44,Fonds de soutien aux emprunts à risque,0.0
2018,15,Martinique,36,Encours de dette - Dépôts et cautionnements reçus,7142.48
2018,9,Normandie,35,Encours de dette - Dettes bancaires et assimilées,457641519.3
2018,2,Bourgogne-Franche-Comté,35,Encours de dette - Dettes bancaires et assimilées,652221829.9
2018,7,Hauts-de-France,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2018,7,Hauts-de-France,35,Encours de dette - Dettes bancaires et assimilées,2943080498.0
2018,8,Île-de-France,36,Encours de dette - Dépôts et cautionnements reçus,0.0
2019,15,Martinique,36,Encours de dette - Dépôts et cautionnements reçus,7142.48
2019,15,Martinique,35,Encours de dette - Dettes bancaires et assimilées,669600252.8
2019,5,Corse,35,Encours de dette - Dettes bancaires et assimilées,793736206.5
2019,8,Île-de-France,44,Fonds de soutien aux emprunts à risque,0.0
2019,14,Guadeloupe,35,Encours de dette - Dettes bancaires et assimilées,333035125.0
2019,17,La Réunion,36,Encours de dette - Dépôts et cautionnements reçus,16174.64
2015,13,Provence-Alpes-Côte d'Azur,5,Annuité de la dette,201793131.6
2015,13,Provence-Alpes-Côte d'Azur,17,Charges financières,75867560.38
2015,13,Provence-Alpes-Côte d'Azur,32,Dépôts au Trésor,286039924.4
2015,13,Provence-Alpes-Côte d'Azur,43,Flux net de dette,223574428.8
2015,13,Provence-Alpes-Côte d'Azur,57,Subventions aux personnes de droit privé,141759399.2
2015,9,Normandie,6,Autres dotations de fonctionnement,6422474.0
2015,9,Normandie,29,Dépenses de fonctionnement,400744860.4
2015,9,Normandie,24,Dotation globale de fonctionnement,110909717.0
2015,9,Normandie,50,Péréquations et compensations fiscales,41209395.0
2015,9,Normandie,65,Ventes de biens et services,2096671.37
2015,5,Corse,12,Autres recettes de fonctionnement,19957896.06
2015,5,Corse,18,Concours de l'Etat,297737421.0
2015,5,Corse,53,Recettes de fonctionnement,537156342.0
2015,5,Corse,64,Variation du fonds de roulement,-24160634.79
2015,2,Bourgogne-Franche-Comté,26,Dépenses d'investissement,205746846.3
2015,2,Bourgogne-Franche-Comté,34,Encours de dette,472875515.6
2015,2,Bourgogne-Franche-Comté,46,Frais de personnel,83046207.35
2015,2,Bourgogne-Franche-Comté,47,Impôts et taxes,384019147.2
2015,2,Bourgogne-Franche-Comté,61,TICPE,145043896.6
2015,2,Bourgogne-Franche-Comté,1,Achats et charges externes,13251173.26
2015,2,Bourgogne-Franche-Comté,52,Recettes d'investissement hors emprunts,40492999.48
2015,2,Bourgogne-Franche-Comté,59,Subventions d'équipement versées aux communes et aux groupements,11102389.16
2015,2,Bourgogne-Franche-Comté,65,Ventes de biens et services,19241.28
2015,11,Occitanie,8,Autres dépenses d'investissement,16424866.3
2015,11,Occitanie,10,Autres impôts et taxes,354241940.5
2015,11,Occitanie,11,Autres recettes d'investissement,18685114.87
2015,11,Occitanie,32,Dépôts au Trésor,39000438.9
2015,11,Occitanie,24,Dotation globale de fonctionnement,221441262.0
2015,11,Occitanie,38,Epargne de gestion,223214146.0
2015,11,Occitanie,52,Recettes d'investissement hors emprunts,154073698.4
2015,11,Occitanie,60,Subventions reçues et participations,159426302.2
2015,11,Occitanie,61,TICPE,193374682.6
2015,11,Occitanie,64,Variation du fonds de roulement,-29538690.24
2015,10,Nouvelle-Aquitaine,11,Autres recettes d'investissement,11020284.47
2015,10,Nouvelle-Aquitaine,12,Autres recettes de fonctionnement,8931898.99
2015,10,Nouvelle-Aquitaine,38,Epargne de gestion,329438721.5
2015,11,Occitanie,10,Autres impôts et taxes,355554001.8
2015,11,Occitanie,18,Concours de l'Etat,286814024.0
2015,11,Occitanie,27,Dépenses d'investissement hors remb,484592428.8
2015,11,Occitanie,40,FCTVA,25345309.7
2015,11,Occitanie,49,Produit des cesssions d'immobilisations,323425.6
2015,11,Occitanie,64,Variation du fonds de roulement,-12397644.63
2015,3,Bretagne,16,Cartes grises,96162095.74
2015,3,Bretagne,18,Concours de l'Etat,284484348.0
2015,3,Bretagne,38,Epargne de gestion,257647055.7
2015,3,Bretagne,47,Impôts et taxes,663078943.9
2015,3,Bretagne,57,Subventions aux personnes de droit privé,113054130.3
2015,3,Bretagne,59,Subventions d'équipement versées aux communes et aux groupements,55430177.81
2015,3,Bretagne,65,Ventes de biens et services,2220630.08
2015,12,Pays de la Loire,12,Autres recettes de fonctionnement,9246166.47
2015,12,Pays de la Loire,28,Dépenses d'équipement,142232237.6
2015,12,Pays de la Loire,38,Epargne de gestion,294983303.4
2015,4,Centre-Val de Loire,1,Achats et charges externes,80769321.21
2015,4,Centre-Val de Loire,12,Autres recettes de fonctionnement,10014298.72
2015,4,Centre-Val de Loire,24,Dotation globale de fonctionnement,217651758.1
2015,4,Centre-Val de Loire,46,Frais de personnel,117677510.7
2015,4,Centre-Val de Loire,53,Recettes de fonctionnement,901800912.5
2015,4,Centre-Val de Loire,58,Subventions d'équipement versées,227478293.3
