year,reg_name,tax_name,amount
2013,Normandie,Encours de dette - Dettes bancaires et assimilées,238477809.3
2013,Guadeloupe,Encours de dette - Dépôts et cautionnements reçus,0
2013,Martinique,Encours de dette - Dépôts et cautionnements reçus,0
2013,Guyane,Encours de dette - Dépôts et cautionnements reçus,1138839.2
2014,Provence-Alpes-Côte d'Azur,Encours de dette - Dépôts et cautionnements reçus,4451.25
2014,Bourgogne-Franche-Comté,Encours de dette - Dettes bancaires et assimilées,491783896.1
2014,Occitanie,Encours de dette - Dettes bancaires et assimilées,1068865243
2014,Pays de la Loire,Encours de dette - Dettes bancaires et assimilées,1273174413
2014,Centre-Val de Loire,Encours de dette - Dépôts et cautionnements reçus,0
2015,Bourgogne-Franche-Comté,Encours de dette - Dépôts et cautionnements reçus,0
2015,Bretagne,Encours de dette - Dépôts et cautionnements reçus,0
2015,Nouvelle-Aquitaine,Encours de dette - Dépôts et cautionnements reçus,0
2015,La Réunion,Encours de dette - Dettes bancaires et assimilées,565666666.5
2016,Guyane,Encours de dette - Dépôts et cautionnements reçus,1138839.2
2016,Grand Est,Fonds de soutien aux emprunts à risque,0
2016,Auvergne-Rhône-Alpes,Encours de dette - Dépôts et cautionnements reçus,0
2016,Centre-Val de Loire,Encours de dette - Dépôts et cautionnements reçus,0
2017,Nouvelle-Aquitaine,Encours de dette - Dettes bancaires et assimilées,1991192189
2017,Bretagne,Fonds de soutien aux emprunts à risque,0
2018,Martinique,Encours de dette - Dépôts et cautionnements reçus,7142.48
2018,Normandie,Encours de dette - Dettes bancaires et assimilées,457641519.3
2018,Bourgogne-Franche-Comté,Encours de dette - Dettes bancaires et assimilées,652221829.9
2018,Hauts-de-France,Encours de dette - Dépôts et cautionnements reçus,0
2018,Hauts-de-France,Encours de dette - Dettes bancaires et assimilées,2943080498
2018,Île-de-France,Encours de dette - Dépôts et cautionnements reçus,0
2019,Martinique,Encours de dette - Dépôts et cautionnements reçus,7142.48
2019,Martinique,Encours de dette - Dettes bancaires et assimilées,669600252.8
2019,Corse,Encours de dette - Dettes bancaires et assimilées,793736206.5
2019,Île-de-France,Fonds de soutien aux emprunts à risque,0
2019,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,333035125
2019,La Réunion,Encours de dette - Dépôts et cautionnements reçus,16174.64
2015,Provence-Alpes-Côte d'Azur,Annuité de la dette,201793131.6
2015,Provence-Alpes-Côte d'Azur,Charges financières,75867560.38
2015,Provence-Alpes-Côte d'Azur,Dépôts au Trésor,286039924.4
2015,Provence-Alpes-Côte d'Azur,Flux net de dette,223574428.8
2015,Provence-Alpes-Côte d'Azur,Subventions aux personnes de droit privé,141759399.2
2015,Normandie,Autres dotations de fonctionnement,6422474
2015,Normandie,Dépenses de fonctionnement,400744860.4
2015,Normandie,Dotation globale de fonctionnement,110909717
2015,Normandie,Péréquations et compensations fiscales,41209395
2015,Normandie,Ventes de biens et services,2096671.37
2015,Corse,Autres recettes de fonctionnement,19957896.06
2015,Corse,Concours de l'Etat,297737421
2015,Corse,Recettes de fonctionnement,537156342
2015,Corse,Variation du fonds de roulement,-24160634.79
2015,Bourgogne-Franche-Comté,Dépenses d'investissement,205746846.3
2015,Bourgogne-Franche-Comté,Encours de dette,472875515.6
2015,Bourgogne-Franche-Comté,Frais de personnel,83046207.35
2015,Bourgogne-Franche-Comté,Impôts et taxes,384019147.2
2015,Bourgogne-Franche-Comté,TICPE,145043896.6
2015,Bourgogne-Franche-Comté,Achats et charges externes,13251173.26
2015,Bourgogne-Franche-Comté,Recettes d'investissement hors emprunts,40492999.48
2015,Bourgogne-Franche-Comté,Subventions d'équipement versées aux communes et aux groupements,11102389.16
2015,Bourgogne-Franche-Comté,Ventes de biens et services,19241.28
2015,Occitanie,Autres dépenses d'investissement,16424866.3
2015,Occitanie,Autres impôts et taxes,354241940.5
2015,Occitanie,Autres recettes d'investissement,18685114.87
2015,Occitanie,Dépôts au Trésor,39000438.9
2015,Occitanie,Dotation globale de fonctionnement,221441262
2015,Occitanie,Epargne de gestion,223214146
2015,Occitanie,Recettes d'investissement hors emprunts,154073698.4
2015,Occitanie,Subventions reçues et participations,159426302.2
2015,Occitanie,TICPE,193374682.6
2015,Occitanie,Variation du fonds de roulement,-29538690.24
2015,Nouvelle-Aquitaine,Autres recettes d'investissement,11020284.47
2015,Nouvelle-Aquitaine,Autres recettes de fonctionnement,8931898.99
2015,Nouvelle-Aquitaine,Epargne de gestion,329438721.5
2015,Occitanie,Autres impôts et taxes,355554001.8
2015,Occitanie,Concours de l'Etat,286814024
2015,Occitanie,Dépenses d'investissement hors remb,484592428.8
2015,Occitanie,FCTVA,25345309.7
2015,Occitanie,Produit des cesssions d'immobilisations,323425.6
2015,Occitanie,Variation du fonds de roulement,-12397644.63
2015,Bretagne,Cartes grises,96162095.74
2015,Bretagne,Concours de l'Etat,284484348
2015,Bretagne,Epargne de gestion,257647055.7
2015,Bretagne,Impôts et taxes,663078943.9
2015,Bretagne,Subventions aux personnes de droit privé,113054130.3
2015,Bretagne,Subventions d'équipement versées aux communes et aux groupements,55430177.81
2015,Bretagne,Ventes de biens et services,2220630.08
2015,Pays de la Loire,Autres recettes de fonctionnement,9246166.47
2015,Pays de la Loire,Dépenses d'équipement,142232237.6
2015,Pays de la Loire,Epargne de gestion,294983303.4
2015,Centre-Val de Loire,Achats et charges externes,80769321.21
2015,Centre-Val de Loire,Autres recettes de fonctionnement,10014298.72
2015,Centre-Val de Loire,Dotation globale de fonctionnement,217651758.1
2015,Centre-Val de Loire,Frais de personnel,117677510.7
2015,Centre-Val de Loire,Recettes de fonctionnement,901800912.5
2015,Centre-Val de Loire,Subventions d'équipement versées,227478293.3
2015,Centre-Val de Loire,Subventions d'équipement versées aux communes et aux groupements,69931572.9
2015,Grand Est,Produit des cesssions d'immobilisations,2753129.3
2015,Grand Est,Recettes d'investissement,146299832.5
2015,Grand Est,Recettes totales,647103771.4
2015,Grand Est,Subventions aux personnes de droit privé,42710521.03
2015,Grand Est,Subventions d'équipement versées,111426393.9
2015,Grand Est,Capacité ou besoin de financement,5247627.08
2015,Grand Est,Cartes grises,80176113.24
2015,Grand Est,Encours de dette,988744655.2
2015,Grand Est,Frais de personnel,130942377.1
2015,Grand Est,Produit des cesssions d'immobilisations,671614.72
2015,Grand Est,Remboursements d'emprunts hors GAD,57652884.18
2015,Hauts-de-France,Autres dépenses de fonctionnement,12533576.83
2015,Hauts-de-France,Autres dotations de fonctionnement,60000251.7
2015,Hauts-de-France,Charges financières,60171064.79
2015,Hauts-de-France,Frais de personnel,248565961.8
2015,Hauts-de-France,Subventions aux personnes de droit privé,151719560.4
2015,Auvergne-Rhône-Alpes,Autres dotations de fonctionnement,14352750
2015,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,6519510.94
2015,Auvergne-Rhône-Alpes,Epargne nette,62634430.52
2015,Auvergne-Rhône-Alpes,Impôts locaux,110363767
2015,Grand Est,Cartes grises,51946164.96
2015,Grand Est,Concours de l'Etat,208448390
2015,Grand Est,Dépenses d'investissement,273953840.2
2015,Grand Est,Dépenses d'investissement hors remb,213127955.6
2015,Grand Est,Dépenses totales,771928529.1
2015,Grand Est,Dépenses totales hors remb,711102644.5
2015,Grand Est,Dépôts au Trésor,8306560.57
2015,Grand Est,Epargne de gestion,158039310.5
2015,Grand Est,Remboursements d'emprunts hors GAD,60825884.58
2015,Auvergne-Rhône-Alpes,Achats et charges externes,149142546.5
2015,Auvergne-Rhône-Alpes,Autres dotations de fonctionnement,48943060
2015,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,28718060.29
2015,Auvergne-Rhône-Alpes,Dépôts au Trésor,163698550.7
2015,Auvergne-Rhône-Alpes,Dotation globale de fonctionnement,525754746
2015,Auvergne-Rhône-Alpes,Encours de dette,1869492520
2015,Auvergne-Rhône-Alpes,Impôts locaux,502206394
2015,Auvergne-Rhône-Alpes,Recettes totales,2410999835
2015,Île-de-France,Capacité ou besoin de financement,-297229424.5
2015,Île-de-France,Dépenses d'équipement,435722859.1
2015,Île-de-France,Dépenses d'intervention,1961680150
2015,Île-de-France,Dépenses totales hors remb,4472006804
2015,Île-de-France,Epargne de gestion,754621364.9
2015,Île-de-France,FCTVA,73948907.69
2015,Île-de-France,Impôts et taxes,2694319087
2015,Île-de-France,Subventions aux personnes de droit privé,425943782.2
2015,Normandie,Achats et charges externes,63205727.7
2015,Normandie,Autres dépenses de fonctionnement,6829652.14
2015,Normandie,Capacité ou besoin de financement,87924875.69
2015,Normandie,Epargne brute,216956933.1
2015,Normandie,Impôts et taxes,471520335.5
2015,Normandie,Impôts locaux,175654946
2015,Normandie,Recettes d'investissement hors emprunts,48393761.69
2015,Normandie,Recettes totales hors emprunts,752488773
2015,Normandie,Subventions d'équipement versées aux communes et aux groupements,37313621.22
2015,Hauts-de-France,Autres impôts et taxes,299041928.7
2015,Hauts-de-France,Encours de dette,649487731.7
2015,Hauts-de-France,Flux net de dette,86027837.46
2015,Hauts-de-France,Produit des cesssions d'immobilisations,0
2015,Hauts-de-France,Recettes totales,955382715.2
2015,Hauts-de-France,TICPE,161514576.6
2015,Hauts-de-France,Variation du fonds de roulement,4596325.3
2015,Nouvelle-Aquitaine,Autres dépenses d'investissement,8389130.45
2015,Nouvelle-Aquitaine,Autres dotations et subventions,20298807.17
2015,Nouvelle-Aquitaine,Flux net de dette,77965700.82
2015,Nouvelle-Aquitaine,Recettes totales,679188351.5
2015,Nouvelle-Aquitaine,TICPE,159528837.3
2015,Nouvelle-Aquitaine,Autres dépenses de fonctionnement,6426417.99
2015,Nouvelle-Aquitaine,Autres recettes d'investissement,6821389.12
2015,Nouvelle-Aquitaine,Dépenses d'intervention,199458077.3
2015,Nouvelle-Aquitaine,Dépôts au Trésor,6608913.75
2015,Nouvelle-Aquitaine,Flux net de dette,29390559.06
2015,Nouvelle-Aquitaine,TICPE,94464369.4
2015,Guadeloupe,Autres dépenses de fonctionnement,7968620.98
2015,Guadeloupe,Contributions aux organismes de transport,0
2015,Guadeloupe,Dépenses d'investissement,251900562.8
2015,Guadeloupe,Dépenses de fonctionnement,212278156.5
2015,Guadeloupe,Epargne de gestion,60701694.03
2015,Guadeloupe,Impôts locaux,18251981
2015,Guadeloupe,Produit des cesssions d'immobilisations,98700
2015,Guadeloupe,Recettes d'investissement,200760563.3
2015,Guadeloupe,Remboursements d'emprunts hors GAD,22917638.86
2015,Martinique,Autres dépenses de fonctionnement,9585425.25
2015,Martinique,Dépenses de fonctionnement,225603538.5
2015,Guyane,Autres dépenses d'investissement,8454368.16
2015,Guyane,Autres recettes de fonctionnement,2238461.56
2015,Guyane,Contributions aux organismes de transport,0
2015,Guyane,CVAE,4548190.63
2015,Guyane,Dépenses d'intervention,58328474.51
2015,Guyane,Dépôts au Trésor,11856621.68
2015,Guyane,Encours de dette,132040357.9
2015,Guyane,Flux net de dette,21445687.91
2015,Guyane,Recettes d'investissement,70842627.13
2015,La Réunion,Autres dotations et subventions,81794173.56
2015,La Réunion,Cartes grises,23441043.94
2015,La Réunion,Charges financières,8455398.75
2015,La Réunion,Epargne nette,77543520.47
2015,La Réunion,Frais de personnel,122682735.9
2015,La Réunion,Recettes d'investissement,489707954.1
2015,La Réunion,Subventions reçues et participations,88803821.11
2013,Provence-Alpes-Côte d'Azur,Achats et charges externes,194350351.8
2013,Provence-Alpes-Côte d'Azur,Annuité de la dette,248254317.8
2013,Provence-Alpes-Côte d'Azur,Dépenses d'intervention,827836935.5
2013,Provence-Alpes-Côte d'Azur,DRES,31505375
2013,Provence-Alpes-Côte d'Azur,Emprunts hors GAD,231000000
2013,Provence-Alpes-Côte d'Azur,Encours de dette,1860770028
2013,Provence-Alpes-Côte d'Azur,Epargne nette,175046610.9
2013,Provence-Alpes-Côte d'Azur,Impôts locaux,372848963
2013,Normandie,Autres dotations de fonctionnement,68085943
2013,Normandie,Cartes grises,41979599.9
2013,Normandie,Epargne brute,147849736.9
2013,Normandie,Epargne nette,100725584.9
2013,Normandie,FCTVA,8304028
2013,Normandie,Subventions d'équipement versées,136925051.9
2013,Corse,Impôts et taxes,197059963.6
2013,Corse,Recettes de fonctionnement,536536024.3
2013,Corse,Variation du fonds de roulement,-5078662.03
2013,Bourgogne-Franche-Comté,Achats et charges externes,47144540.75
2013,Bourgogne-Franche-Comté,Dépenses d'investissement hors remb,155130977.9
2013,Bourgogne-Franche-Comté,Encours de dette,511937240.2
2013,Bourgogne-Franche-Comté,Epargne nette,77761012.06
2013,Bourgogne-Franche-Comté,Subventions reçues et participations,11681801.39
2013,Bourgogne-Franche-Comté,Cartes grises,36400305
2013,Bourgogne-Franche-Comté,DRES,16193783
2013,Bourgogne-Franche-Comté,Epargne de gestion,100716312.8
2013,Bourgogne-Franche-Comté,FCTVA,6190677.94
2013,Bourgogne-Franche-Comté,TICPE,74561751
2013,Occitanie,Autres recettes d'investissement,17366877.17
2013,Occitanie,Dotation globale de fonctionnement,255096245
2013,Occitanie,Epargne de gestion,277364650.3
2013,Occitanie,Produit des cesssions d'immobilisations,439398.88
2013,Nouvelle-Aquitaine,Autres impôts et taxes,345801766.1
2013,Nouvelle-Aquitaine,Autres recettes d'investissement,9519907.81
2013,Nouvelle-Aquitaine,Capacité ou besoin de financement,-108035805.1
2013,Nouvelle-Aquitaine,Dépenses totales,1328097118
2013,Nouvelle-Aquitaine,Dépenses totales hors remb,1263681239
2013,Nouvelle-Aquitaine,Emprunts hors GAD,165000000
2013,Nouvelle-Aquitaine,Frais de personnel,139394829.3
2013,Nouvelle-Aquitaine,Impôts et taxes,588531830.1
2013,Nouvelle-Aquitaine,Subventions d'équipement versées,328624527.9
2013,Occitanie,Annuité de la dette,63147733.11
2013,Occitanie,Autres dépenses d'investissement,32069500.12
2013,Occitanie,Autres impôts et taxes,254206812.1
2013,Occitanie,Dépenses d'intervention,389544441
2013,Occitanie,Impôts locaux,192920137
2013,Occitanie,Recettes totales,1173970387
2013,Bretagne,Cartes grises,105576949
2013,Bretagne,Dépenses d'investissement,508803599.8
2013,Bretagne,Dépenses totales,1247004196
2013,Bretagne,Emprunts hors GAD,130000000
2013,Bretagne,Flux net de dette,95575502.84
2013,Bretagne,Péréquations et compensations fiscales,37950661
2013,Bretagne,Produit des cesssions d'immobilisations,49100
2013,Bretagne,Subventions aux personnes de droit privé,107078964.4
2013,Pays de la Loire,Autres dépenses d'investissement,35009948.91
2013,Pays de la Loire,Capacité ou besoin de financement,-139789092.3
2013,Pays de la Loire,Dépenses totales,1456508075
2013,Pays de la Loire,Dotation globale de fonctionnement,267650947
2013,Pays de la Loire,Recettes de fonctionnement,1078962679
2013,Pays de la Loire,Subventions aux personnes de droit privé,63704060.31
2013,Pays de la Loire,Subventions d'équipement versées,313188476.2
2013,Pays de la Loire,Ventes de biens et services,1194253.35
2013,Centre-Val de Loire,Annuité de la dette,69585821.64
2013,Centre-Val de Loire,Epargne de gestion,249263481.4
2013,Centre-Val de Loire,FCTVA,14042661.72
2013,Centre-Val de Loire,Recettes d'investissement,100080447.6
2013,Grand Est,Achats et charges externes,54112136.37
2013,Grand Est,Epargne nette,-7117647.03
2013,Grand Est,TICPE,104757827
2013,Grand Est,Autres dépenses de fonctionnement,6357485.85
2013,Grand Est,Cartes grises,75869920.05
2013,Grand Est,Dépenses d'investissement,325254901.6
2013,Grand Est,Dépenses totales,1007251832
2013,Grand Est,Dépenses totales hors remb,962299361
2013,Grand Est,Impôts locaux,154099109
2013,Grand Est,Recettes de fonctionnement,827127696.4
2013,Grand Est,Remboursements d'emprunts hors GAD,44952470.68
2013,Hauts-de-France,Cartes grises,120228976
2013,Hauts-de-France,DRES,41885008
2013,Auvergne-Rhône-Alpes,Autres dotations de fonctionnement,63350842
2013,Auvergne-Rhône-Alpes,Dépenses d'intervention,266137084.5
2013,Auvergne-Rhône-Alpes,Dépenses d'investissement hors remb,196454882.6
2013,Auvergne-Rhône-Alpes,Dépôts au Trésor,9084482.09
2013,Auvergne-Rhône-Alpes,Encours de dette,515995066.7
2013,Auvergne-Rhône-Alpes,Recettes totales,644957999.8
2013,Auvergne-Rhône-Alpes,Remboursements d'emprunts hors GAD,48327886.75
2013,Grand Est,Autres dotations et subventions,29196735.37
2013,Grand Est,Contributions aux organismes de transport,145941320.4
2013,Grand Est,Dépenses d'intervention,364475085.9
2013,Grand Est,Epargne nette,95227914.26
2013,Grand Est,Recettes totales hors emprunts,698920829.1
2013,Auvergne-Rhône-Alpes,Autres dépenses de fonctionnement,18845571.9
2013,Auvergne-Rhône-Alpes,Impôts et taxes,1092480155
2013,Auvergne-Rhône-Alpes,Subventions reçues et participations,53304515.83
2013,Auvergne-Rhône-Alpes,Ventes de biens et services,781357.95
2013,Île-de-France,Autres impôts et taxes,1547851874
2013,Île-de-France,Capacité ou besoin de financement,-309280604.7
2013,Île-de-France,Remboursements d'emprunts hors GAD,618835601.7
2013,Île-de-France,TICPE,922952046
2013,Normandie,Autres impôts et taxes,217262615.3
2013,Normandie,Dotation globale de fonctionnement,150864510
2013,Normandie,Epargne nette,193667190.1
2013,Normandie,Produit des cesssions d'immobilisations,0
2013,Normandie,Recettes totales,755590196.1
2013,Hauts-de-France,Dépôts au Trésor,74322883.74
2013,Hauts-de-France,Produit des cesssions d'immobilisations,899250
2013,Hauts-de-France,Recettes de fonctionnement,740945578.6
2013,Hauts-de-France,Ventes de biens et services,338761.89
2013,Nouvelle-Aquitaine,Achats et charges externes,50475846.3
2013,Nouvelle-Aquitaine,Annuité de la dette,40862765.59
2013,Nouvelle-Aquitaine,Capacité ou besoin de financement,4428103.86
2013,Nouvelle-Aquitaine,Dépenses de fonctionnement,447553291.3
2013,Nouvelle-Aquitaine,Dotation globale de fonctionnement,142724921
2013,Nouvelle-Aquitaine,DRES,15727417
2013,Nouvelle-Aquitaine,Epargne de gestion,114884757.9
2013,Nouvelle-Aquitaine,FCTVA,7279015.03
2013,Nouvelle-Aquitaine,Recettes de fonctionnement,549197517.5
2013,Nouvelle-Aquitaine,Autres recettes d'investissement,10757396.07
2013,Nouvelle-Aquitaine,Dépenses d'intervention,187676636.5
2013,Nouvelle-Aquitaine,Dépenses d'investissement,101189431.5
2013,Nouvelle-Aquitaine,Dépenses d'investissement hors remb,85746537.48
2013,Nouvelle-Aquitaine,Impôts locaux,54416585
2013,Nouvelle-Aquitaine,Subventions d'équipement versées,58328939.2
2013,Nouvelle-Aquitaine,Subventions d'équipement versées aux communes et aux groupements,12553608.46
2013,Guadeloupe,Autres dépenses de fonctionnement,33841578.61
2013,Guadeloupe,Concours de l'Etat,66600112.82
2013,Guadeloupe,Contributions aux organismes de transport,0
2013,Guadeloupe,Dépenses d'intervention,107404286.1
2013,Guadeloupe,Dépenses d'investissement,168770575.9
2013,Guadeloupe,Dotation globale de fonctionnement,15322603
2013,Guadeloupe,Recettes de fonctionnement,288295616.6
2013,Guadeloupe,Subventions d'équipement versées aux communes et aux groupements,10720379.64
2013,Guadeloupe,Subventions reçues et participations,28598870.1
2013,Guadeloupe,Variation du fonds de roulement,-5688658.9
2013,Martinique,Autres dotations de fonctionnement,46366017
2013,Martinique,Autres impôts et taxes,145942160.3
2013,Martinique,Capacité ou besoin de financement,-69483206.61
2013,Martinique,Dépenses totales,409598128.3
2013,Martinique,Dépenses totales hors remb,405003392.7
2013,Martinique,Recettes d'investissement hors emprunts,80387713.98
2013,Martinique,Remboursements d'emprunts hors GAD,4594735.62
2013,Guyane,Capacité ou besoin de financement,-8105148.41
2013,Guyane,Concours de l'Etat,28854553
2013,Guyane,Dépenses d'investissement,61823453.89
2013,Guyane,Emprunts hors GAD,1000
2013,Guyane,Epargne de gestion,21031451.37
2013,Guyane,Recettes d'investissement,29151993.68
2013,Guyane,Recettes d'investissement hors emprunts,29150993.68
2013,Guyane,Remboursements d'emprunts hors GAD,8569558.73
2013,Guyane,Ventes de biens et services,727725.48
2013,La Réunion,Autres dotations de fonctionnement,104926550
2013,La Réunion,CVAE,21416828
2013,La Réunion,Dépenses de fonctionnement,368790532.1
2013,La Réunion,Dépenses totales hors remb,649795119.7
2013,La Réunion,Impôts locaux,28845416
2013,La Réunion,Péréquations et compensations fiscales,9896171
2013,La Réunion,Recettes de fonctionnement,518667628.9
2014,Provence-Alpes-Côte d'Azur,Achats et charges externes,188965280.3
2014,Provence-Alpes-Côte d'Azur,Capacité ou besoin de financement,-296641568.3
2014,Provence-Alpes-Côte d'Azur,Contributions aux organismes de transport,261985461
2014,Provence-Alpes-Côte d'Azur,DRES,31505375
2014,Normandie,Autres dotations et subventions,24415766.94
2014,Normandie,Autres recettes d'investissement,37763049.9
2014,Normandie,Cartes grises,41523018
2014,Normandie,Péréquations et compensations fiscales,41772852
2014,Normandie,Subventions d'équipement versées aux communes et aux groupements,33086917.84
2014,Normandie,Ventes de biens et services,665715.05
2014,Corse,Autres dépenses d'investissement,2736473.21
2014,Corse,Cartes grises,9957194.5
2014,Corse,Emprunts hors GAD,63230000
2014,Corse,Impôts et taxes,204916157.8
2014,Corse,Recettes d'investissement hors emprunts,46977263.32
2014,Corse,Remboursements d'emprunts hors GAD,42398498.5
2014,Corse,Ventes de biens et services,717215.27
2014,Bourgogne-Franche-Comté,Autres recettes d'investissement,11236738.73
2014,Bourgogne-Franche-Comté,Charges financières,11681116.25
2014,Bourgogne-Franche-Comté,Dépenses d'investissement hors remb,191681957.9
2014,Bourgogne-Franche-Comté,Recettes d'investissement,70579151.95
2014,Bourgogne-Franche-Comté,Autres dépenses de fonctionnement,2695720.89
2014,Bourgogne-Franche-Comté,Capacité ou besoin de financement,6801232.42
2014,Bourgogne-Franche-Comté,Epargne de gestion,100329084.2
2014,Bourgogne-Franche-Comté,Recettes d'investissement,53082586.48
2014,Bourgogne-Franche-Comté,Subventions d'équipement versées aux communes et aux groupements,16732141.89
2014,Occitanie,Autres dotations et subventions,74336672.25
2014,Occitanie,Capacité ou besoin de financement,-38206200.59
2014,Occitanie,Dépenses d'investissement hors remb,439937804.1
2014,Occitanie,Encours de dette,288996957.9
2014,Occitanie,Subventions d'équipement versées,292971817.5
2014,Nouvelle-Aquitaine,Achats et charges externes,77847593.21
2014,Nouvelle-Aquitaine,Autres impôts et taxes,396849635.5
2014,Nouvelle-Aquitaine,Cartes grises,97290949.76
2014,Nouvelle-Aquitaine,DRES,24602227
2014,Nouvelle-Aquitaine,TICPE,209754924
2014,Occitanie,Concours de l'Etat,346040891
2014,Occitanie,Subventions d'équipement versées,261787113.8
2014,Bretagne,Dépenses d'investissement hors remb,527585013.2
2014,Bretagne,Emprunts hors GAD,260000000
2014,Bretagne,Impôts et taxes,615351891.5
2014,Bretagne,Subventions aux personnes de droit privé,107643898.7
2014,Bretagne,Variation du fonds de roulement,15822647.88
2014,Bretagne,Ventes de biens et services,1468100.35
2014,Pays de la Loire,Capacité ou besoin de financement,-129504011.8
2014,Pays de la Loire,Dépenses d'investissement hors remb,563612007
2014,Pays de la Loire,Epargne de gestion,304151380.1
2014,Pays de la Loire,Impôts locaux,243565963
2014,Pays de la Loire,Recettes totales hors emprunts,1211402337
2014,Centre-Val de Loire,Cartes grises,81481394.5
2014,Centre-Val de Loire,Dépôts au Trésor,3778.64
2014,Centre-Val de Loire,Impôts et taxes,543888737.4
2014,Centre-Val de Loire,Recettes totales,1040888424
2014,Grand Est,Annuité de la dette,36710589.52
2014,Grand Est,Autres dotations et subventions,26845762.5
2014,Grand Est,Dépenses d'intervention,293993271
2014,Grand Est,Dépenses totales,599035550.1
2014,Grand Est,Recettes de fonctionnement,505611176.6
2014,Grand Est,TICPE,103090422
2014,Grand Est,Autres dépenses d'investissement,42154929.47
2014,Grand Est,Autres recettes de fonctionnement,5804056.22
2014,Grand Est,DRES,22748045
2014,Grand Est,Encours de dette,978865405.1
2014,Grand Est,Epargne nette,100654784.8
2014,Grand Est,FCTVA,8544653.8
2014,Grand Est,Impôts et taxes,504624557.8
2014,Grand Est,Recettes totales hors emprunts,909216932.4
2014,Grand Est,Subventions aux personnes de droit privé,64900742.5
2014,Grand Est,TICPE,180136352
2014,Hauts-de-France,Autres recettes de fonctionnement,11934251.62
2014,Hauts-de-France,Concours de l'Etat,577657111
2014,Hauts-de-France,CVAE,192274272
2014,Hauts-de-France,Dépenses d'intervention,800311468.8
2014,Hauts-de-France,Encours de dette,2025566995
2014,Hauts-de-France,FCTVA,39087352.27
2014,Hauts-de-France,Flux net de dette,53150055.42
2014,Hauts-de-France,Recettes totales,1873560226
2014,Hauts-de-France,Ventes de biens et services,352759.05
2014,Auvergne-Rhône-Alpes,Autres dotations et subventions,39851866.89
2014,Auvergne-Rhône-Alpes,Autres impôts et taxes,182908591.9
2014,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,6452719.09
2014,Auvergne-Rhône-Alpes,Capacité ou besoin de financement,12183077.69
2014,Auvergne-Rhône-Alpes,Dépenses d'équipement,60081677.09
2014,Auvergne-Rhône-Alpes,Dépenses d'investissement,233413469
2014,Auvergne-Rhône-Alpes,Dotation globale de fonctionnement,146236971.5
2014,Auvergne-Rhône-Alpes,Epargne brute,131127053.7
2014,Auvergne-Rhône-Alpes,Epargne de gestion,151183102.9
2014,Grand Est,Autres dotations de fonctionnement,66042585
2014,Grand Est,Dépenses d'équipement,46115353.69
2014,Grand Est,Dépenses d'investissement,245896748.8
2014,Grand Est,Dépenses totales,743876877.6
2014,Grand Est,DRES,23512225
2014,Grand Est,Impôts locaux,130712544
2014,Grand Est,Recettes d'investissement hors emprunts,39441293.75
2014,Auvergne-Rhône-Alpes,Capacité ou besoin de financement,-111710348.1
2014,Auvergne-Rhône-Alpes,CVAE,419358756
2014,Auvergne-Rhône-Alpes,Recettes d'investissement hors emprunts,100314293.1
2014,Auvergne-Rhône-Alpes,Recettes totales,2409713118
2014,Auvergne-Rhône-Alpes,Subventions d'équipement versées aux communes et aux groupements,85215275.65
2014,Auvergne-Rhône-Alpes,Subventions reçues et participations,36645148.45
2014,Auvergne-Rhône-Alpes,Variation du fonds de roulement,-2667977.1
2014,Île-de-France,Autres impôts et taxes,1686809478
2014,Île-de-France,Autres recettes de fonctionnement,36694112.22
2014,Île-de-France,Contributions aux organismes de transport,627916433.3
2014,Île-de-France,Subventions aux personnes de droit privé,415357171.9
2014,Normandie,Annuité de la dette,23899352.71
2014,Normandie,Autres impôts et taxes,258893811.9
2014,Normandie,Encours de dette,222720340.7
2014,Normandie,Epargne de gestion,212912248.8
2014,Normandie,FCTVA,11477097.22
2014,Normandie,Subventions d'équipement versées aux communes et aux groupements,44926450.04
2014,Hauts-de-France,Autres dotations de fonctionnement,50936726
2014,Hauts-de-France,Autres impôts et taxes,261840015.1
2014,Hauts-de-France,Cartes grises,69010521.25
2014,Hauts-de-France,Contributions aux organismes de transport,179414888.6
2014,Hauts-de-France,Dépenses d'équipement,58622231.32
2014,Hauts-de-France,Dépenses totales,929263847.4
2014,Hauts-de-France,Frais de personnel,107528401.5
2014,Hauts-de-France,Impôts locaux,147442259
2014,Hauts-de-France,Recettes totales hors emprunts,847231850.3
2014,Nouvelle-Aquitaine,Annuité de la dette,44620908.41
2014,Nouvelle-Aquitaine,Cartes grises,59085569
2014,Nouvelle-Aquitaine,Contributions aux organismes de transport,72492943.12
2014,Nouvelle-Aquitaine,Impôts et taxes,329715374
2014,Nouvelle-Aquitaine,Variation du fonds de roulement,19246123.39
2014,Nouvelle-Aquitaine,Dépenses d'investissement,112093673.7
2014,Nouvelle-Aquitaine,Dépenses totales,423426083.2
2014,Nouvelle-Aquitaine,Dépenses totales hors remb,404664185
2014,Nouvelle-Aquitaine,Fiscalité reversée,0
2014,Nouvelle-Aquitaine,Péréquations et compensations fiscales,20230095
2014,Nouvelle-Aquitaine,Subventions d'équipement versées,56179791.94
